Year,Plot,Transect,Quadrat,Germinant_Count,Veg_Cover,GSF,Germ_AT,Germ_PPT,Germ_ATmax,Germ_ATmin,Winter_AT,Winter_PPT,AprJun_AT,AprJun_PPT,Summer_ATmax,Summer_PPT,BA
2,4,2,1,10,50,0.14,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.938054006
2,4,2,2,46,35,0.1458,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.988406667
2,4,2,3,9,40,0.1194,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.918483454
2,4,2,4,34,55,0.1491,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.918483454
2,4,2,5,17,75,0.1163,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.303956873
2,4,2,6,13,50,0.1174,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.346230144
2,4,2,7,12,70,0.0775,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.539705913
2,4,2,8,16,45,0.109,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.803756775
2,4,2,9,21,65,0.1192,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.785632927
2,4,2,10,12,45,0.1038,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.812053721
2,4,2,11,5,50,0.0255,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.813102228
2,4,2,12,10,30,0.028,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.786221976
2,4,2,13,0,40,0.0303,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.811389275
2,4,2,14,4,20,0.0242,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.990056361
2,4,2,15,10,3,0.0296,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.030701502
2,4,2,16,14,0,0.0935,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.174189819
2,4,2,17,7,0,0.0972,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.123977744
2,4,2,18,7,0,0.0588,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.039995903
2,4,2,19,5,5,0.0506,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.039995903
2,4,2,20,14,2,0.0712,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.087214826
2,4,2,21,15,10,0.0801,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.087214826
2,4,2,22,29,5,0.0684,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.165958061
2,4,2,23,30,2,0.0609,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.236643896
2,4,2,24,30,1,0.0493,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.622109103
2,4,2,25,31,1,0.0437,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.436188864
2,4,2,26,22,3,0.0448,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.436188864
2,4,2,27,25,5,0.055,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.935664039
2,4,2,28,30,1,0.0699,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.971416149
2,4,2,29,28,10,0.0878,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.930588011
2,4,2,30,16,15,0.078,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.930588011
2,4,2,31,17,15,0.0487,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.956583119
2,4,2,32,18,50,0.0749,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.756182067
2,4,2,33,29,40,0.1066,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.704803675
2,4,2,34,7,45,0.0522,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.753961746
2,4,2,35,10,80,0.089,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.905324466
2,4,2,36,6,80,0.094,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.895821148
2,4,2,37,15,65,0.0659,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.808861863
2,4,2,38,22,60,0.0778,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.766588593
2,4,2,39,6,75,0.107,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.720097734
2,4,2,40,10,60,0.0782,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.105398365
2,4,3,1,36,2,0.13,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.36066262
2,4,3,2,38,0,0.1385,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.401490758
2,4,3,3,24,40,0.0877,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.477944557
2,4,3,4,22,20,0.054,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,1.356376345
2,4,3,5,21,0,0.0627,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.026283279
2,4,3,6,40,2,0.0636,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.018784298
2,4,3,7,14,3,0.0485,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.052437824
2,4,3,8,31,20,0.0396,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.098054534
2,4,3,9,18,7,0.0612,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.094315254
2,4,3,10,18,15,0.0681,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.136588524
2,4,3,11,15,5,0.0743,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.205867711
2,4,3,12,9,7,0.061,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.366374036
2,4,3,13,11,25,0.0501,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.34573927
2,4,3,14,28,40,0.0351,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.429902537
2,4,3,15,18,35,0.0543,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.404106134
2,4,3,16,17,30,0.0448,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.563051088
2,4,3,17,15,20,0.0695,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.563051088
2,4,3,18,13,25,0.0615,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.563051088
2,4,3,19,21,15,0.0748,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.616901127
2,4,3,20,15,20,0.0812,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.589729492
2,4,3,21,50,65,0.104,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.879343494
2,4,3,22,24,40,0.123,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.854737755
2,4,3,23,1,1,0.1083,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.98778499
2,4,3,24,5,2,0.0907,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.981703652
2,4,3,25,16,20,0.0674,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.976677103
2,4,3,26,15,25,0.0844,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.670604655
2,4,3,27,9,20,0.0851,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.629776517
2,4,3,28,18,25,0.0934,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.629776517
2,4,3,29,3,20,0.1286,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,4.504814529
2,4,3,30,17,10,0.1593,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,4.504814529
2,4,3,31,13,30,0.0546,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.621210179
2,4,3,32,2,50,0.1147,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.686618924
2,4,3,33,9,25,0.0894,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.686618924
2,4,3,34,13,55,0.0808,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.686618924
2,4,3,35,12,60,0.0837,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.628938497
2,4,3,36,8,50,0.0504,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.3760827
2,4,3,37,7,98,0.0608,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.306803513
2,4,3,38,20,85,0.0769,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.392333373
2,4,3,39,23,92,0.0789,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,3.375790532
2,4,3,40,13,95,0.0618,9.963333376,69.81,21.1125,2.441666667,1.448276946,692.0087721,5.900844534,414.666842,21.27083333,5.43,2.616901127
2,5,1,1,6,2,0.0351,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.354986618
2,5,1,2,11,3,0.0569,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.354986618
2,5,1,3,5,7,0.1381,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.351247337
2,5,1,4,24,10,0.1686,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.377262866
2,5,1,5,43,10,0.2223,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.391155774
2,5,1,6,41,20,0.2022,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.386254104
2,5,1,7,38,20,0.1915,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.399857986
2,5,1,8,20,25,0.1992,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.399857986
2,5,1,9,15,20,0.2336,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.420469975
2,5,1,10,10,20,0.2474,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.400131305
2,5,1,11,7,45,0.2542,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.432496777
2,5,1,12,7,65,0.1898,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.432496777
2,5,1,13,33,65,0.2245,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.432327131
2,5,1,14,18,75,0.2101,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.486916231
2,5,1,15,23,55,0.2113,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.486916231
2,5,1,16,24,60,0.1848,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.486916231
2,5,1,17,28,40,0.2055,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.486916231
2,5,1,18,10,50,0.2008,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.643845852
2,5,1,19,31,30,0.1497,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.673101149
2,5,1,20,15,25,0.1421,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.622314162
2,5,1,21,29,25,0.1186,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.577075228
2,5,1,22,14,30,0.1538,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.6111458
2,5,1,23,23,50,0.1407,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.649009845
2,5,1,24,12,55,0.1704,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.653873816
2,5,1,25,8,60,0.2398,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.627858287
2,5,1,26,9,40,0.1203,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.590796133
2,5,1,27,17,20,0.1624,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.633434614
2,5,1,28,19,10,0.1806,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.706882694
2,5,1,29,14,30,0.1065,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.706882694
2,5,1,30,36,15,0.1727,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.706882694
2,5,1,31,12,20,0.1578,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.686207088
2,5,1,32,13,25,0.167,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.67869554
2,5,1,33,24,40,0.2372,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.565698735
2,5,1,34,7,35,0.2899,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.560169532
2,5,1,35,17,40,0.2419,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.62753706
2,5,1,36,7,77,0.2352,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.781413053
2,5,1,37,13,70,0.32,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.776634691
2,5,1,38,7,25,0.0185,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.734067681
2,5,1,39,0,40,0.2573,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.734067681
2,5,1,40,2,45,0.1724,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.622314162
2,5,2,1,1,1,0.0671,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.533965508
2,5,2,2,2,15,0.0547,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.537312089
2,5,2,3,5,0,0.102,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.68730586
2,5,2,4,1,20,0.0747,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.68730586
2,5,2,5,7,2,0.0614,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.68730586
2,5,2,6,9,5,0.0974,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.844235481
2,5,2,7,10,3,0.0219,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.824868348
2,5,2,8,14,4,0.0237,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.863894783
2,5,2,9,35,2,0.0395,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.863894783
2,5,2,10,8,1,0.0391,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.808769257
2,5,2,11,9,0,0.0545,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.87276507
2,5,2,12,11,1,0.0519,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.915105099
2,5,2,13,19,1,0.033,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.91884438
2,5,2,14,14,20,0.0451,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.904530498
2,5,2,15,16,10,0.0424,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.888691374
2,5,2,16,17,0,0.0581,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.888691374
2,5,2,17,14,0,0.078,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.889398232
2,5,2,18,11,2,0.0784,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.965362728
2,5,2,19,15,20,0.0485,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.879754328
2,5,2,20,6,20,0.0599,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.880509096
2,5,2,21,27,2,0.0737,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.855671664
2,5,2,22,43,10,0.0497,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.815509544
2,5,2,23,27,10,0.0851,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.87744997
2,5,2,24,16,6,0.0725,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.94758367
2,5,2,25,26,15,0.0682,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.816201479
2,5,2,26,19,28,0.0886,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.816201479
2,5,2,27,17,25,0.0727,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.831240283
2,5,2,28,14,5,0.0455,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.831240283
2,5,2,29,24,15,0.0389,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.83973515
2,5,2,30,13,10,0.0636,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.836103469
2,5,2,31,27,15,0.0537,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.80440637
2,5,2,32,43,10,0.0195,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.88723446
2,5,2,33,43,7,0.035,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.884095224
2,5,2,34,33,8,0.0547,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.885229339
2,5,2,35,16,15,0.0601,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.883323963
2,5,2,36,29,50,0.1197,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.883323963
2,5,2,37,76,35,0.1265,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.865303787
2,5,2,38,18,20,0.1083,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.865303787
2,5,2,39,18,35,0.155,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.864812913
2,5,2,40,22,35,0.1752,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.880509096
2,5,3,1,23,10,0.052,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.4091571
2,5,3,2,17,15,0.0134,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.422635318
2,5,3,3,20,5,0.0489,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.388806648
2,5,3,4,8,10,0.0383,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.374492767
2,5,3,5,8,7,0.0616,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.53297355
2,5,3,6,6,5,0.0511,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.53297355
2,5,3,7,5,5,0.0556,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.53297355
2,5,3,8,4,7,0.0691,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.650601847
2,5,3,9,9,10,0.0822,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.586814165
2,5,3,10,14,10,0.0775,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.761710555
2,5,3,11,10,10,0.0877,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.743283543
2,5,3,12,20,7,0.071,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.770801539
2,5,3,13,21,5,0.082,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.824303647
2,5,3,14,4,3,0.0573,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.813202829
2,5,3,15,11,7,0.0375,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.80698169
2,5,3,16,17,50,0.071,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.848892893
2,5,3,17,12,25,0.0465,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.843311068
2,5,3,18,24,30,0.1207,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.871330147
2,5,3,19,12,30,0.1594,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.849312295
2,5,3,20,11,20,0.1794,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.846060747
2,5,3,21,6,18,0.2322,9.186424731,17.78,16.625,2.6125,0.869317794,227.7559723,4.375500153,120.6886937,23.92083333,4.94,0.834841334
